,Date,Time,Open,High,Low,Close,Volume
742,2020-04-13,14:13:00,153.9,153.98,153.7,153.79,1355.58052
743,2020-04-13,14:14:00,153.8,153.9,153.62,153.83,1166.78163
744,2020-04-13,14:15:00,153.78,153.83,153.21,153.3,741.75564
745,2020-04-13,14:16:00,153.26,153.6,153.2,153.44,430.65687
746,2020-04-13,14:17:00,153.44,153.52,153.1,153.27,276.96999
747,2020-04-13,14:18:00,153.26,153.26,152.74,152.79,635.75323
748,2020-04-13,14:19:00,152.79,152.97,152.67,152.91,566.8306
749,2020-04-13,14:20:00,152.88,153.16,152.88,153.1,279.55202
750,2020-04-13,14:21:00,153.12,153.12,152.7,152.73,265.8975
751,2020-04-13,14:22:00,152.7,152.92,152.7,152.87,152.24244
752,2020-04-13,14:23:00,152.85,152.87,152.74,152.83,238.90326
753,2020-04-13,14:24:00,152.83,153.12,152.81,152.94,445.1774
754,2020-04-13,14:25:00,152.86,152.96,152.7,152.92,622.59318
755,2020-04-13,14:26:00,152.98,153.04,152.78,152.87,186.90979
756,2020-04-13,14:27:00,152.88,152.97,152.83,152.97,518.09658
757,2020-04-13,14:28:00,152.99,153.48,152.94,153.42,1062.72753
758,2020-04-13,14:29:00,153.4,153.56,153.27,153.49,342.38115
759,2020-04-13,14:30:00,153.5,153.5,153.14,153.32,651.09013
760,2020-04-13,14:31:00,153.29,153.33,153.07,153.22,246.26985
761,2020-04-13,14:32:00,153.17,153.19,153.05,153.14,227.47541
762,2020-04-13,14:33:00,153.12,153.18,152.81,152.85,340.94236
763,2020-04-13,14:34:00,152.85,152.96,152.77,152.83,281.41499
764,2020-04-13,14:35:00,152.82,152.93,152.69,152.69,242.1001
765,2020-04-13,14:36:00,152.73,152.98,152.7,152.93,433.40659
766,2020-04-13,14:37:00,152.87,152.88,152.5,152.52,323.88823
767,2020-04-13,14:38:00,152.51,152.57,152.37,152.5,1766.27412
768,2020-04-13,14:39:00,152.5,152.66,152.49,152.59,818.29887
769,2020-04-13,14:40:00,152.61,152.63,152.39,152.63,458.95015
770,2020-04-13,14:41:00,152.66,152.79,152.66,152.7,413.1648
771,2020-04-13,14:42:00,152.75,152.81,152.45,152.49,312.41298
772,2020-04-13,14:43:00,152.5,152.57,152.42,152.42,410.46347
773,2020-04-13,14:44:00,152.4,152.52,152.2,152.32,529.42642
774,2020-04-13,14:45:00,152.26,152.57,152.26,152.54,397.70684
775,2020-04-13,14:46:00,152.57,152.69,152.44,152.69,125.71518
776,2020-04-13,14:47:00,152.69,152.8,152.62,152.69,184.22688
777,2020-04-13,14:48:00,152.7,152.82,152.69,152.77,166.3671
778,2020-04-13,14:49:00,152.76,152.77,152.57,152.59,198.23199
779,2020-04-13,14:50:00,152.6,152.66,152.25,152.29,561.65668
780,2020-04-13,14:51:00,152.3,152.77,152.3,152.69,314.60373
781,2020-04-13,14:52:00,152.71,152.8,152.66,152.75,280.03808
782,2020-04-13,14:53:00,152.8,152.8,152.45,152.48,386.02519
783,2020-04-13,14:54:00,152.47,152.61,152.39,152.59,291.28077
784,2020-04-13,14:55:00,152.55,152.79,152.55,152.72,158.658
785,2020-04-13,14:56:00,152.7,152.93,152.7,152.86,349.55617
786,2020-04-13,14:57:00,152.86,152.95,152.8,152.94,194.81605
787,2020-04-13,14:58:00,152.95,153.06,152.95,152.99,333.30558
788,2020-04-13,14:59:00,153.0,153.3,153.0,153.14,1247.44283
789,2020-04-13,15:00:00,153.12,153.12,152.66,152.71,733.81656
790,2020-04-13,15:01:00,152.71,152.93,152.71,152.87,229.16254
791,2020-04-13,15:02:00,152.91,152.93,152.75,152.82,58.49994
792,2020-04-13,15:03:00,152.81,153.04,152.81,152.97,263.63197
793,2020-04-13,15:04:00,152.95,153.07,152.93,153.06,217.20269
794,2020-04-13,15:05:00,153.07,153.09,152.99,153.01,152.68122
795,2020-04-13,15:06:00,153.01,153.06,152.85,152.89,189.48891
796,2020-04-13,15:07:00,152.9,153.23,152.9,153.19,546.70731
797,2020-04-13,15:08:00,153.2,153.2,153.04,153.13,192.80903
798,2020-04-13,15:09:00,153.13,153.13,152.94,152.95,123.8231
799,2020-04-13,15:10:00,153.0,153.22,153.0,153.05,367.95485
800,2020-04-13,15:11:00,153.1,153.4,153.1,153.39,395.27971
801,2020-04-13,15:12:00,153.4,153.46,153.27,153.27,246.6616
802,2020-04-13,15:13:00,153.27,153.39,153.21,153.24,206.54558
803,2020-04-13,15:14:00,153.26,153.31,153.16,153.31,276.81224
804,2020-04-13,15:15:00,153.3,153.8,153.29,153.76,789.63458
805,2020-04-13,15:16:00,153.8,153.8,153.52,153.6,420.47604
806,2020-04-13,15:17:00,153.61,153.72,153.52,153.63,397.73661
807,2020-04-13,15:18:00,153.61,153.62,153.42,153.55,203.7478
808,2020-04-13,15:19:00,153.55,153.55,153.36,153.36,201.54335
809,2020-04-13,15:20:00,153.33,153.37,153.12,153.13,578.98396
810,2020-04-13,15:21:00,153.12,153.44,153.12,153.44,300.08041
811,2020-04-13,15:22:00,153.47,153.47,153.2,153.2,290.8395
812,2020-04-13,15:23:00,153.19,153.54,153.12,153.5,599.88792
813,2020-04-13,15:24:00,153.48,153.99,153.43,153.87,670.2302
814,2020-04-13,15:25:00,153.81,153.96,153.81,153.96,543.34831
815,2020-04-13,15:26:00,153.96,154.02,153.8,153.86,1028.13199
816,2020-04-13,15:27:00,153.85,153.92,153.61,153.61,400.15717
817,2020-04-13,15:28:00,153.62,153.72,153.55,153.72,199.80827
818,2020-04-13,15:29:00,153.72,153.9,153.72,153.87,88.82549
819,2020-04-13,15:30:00,153.88,153.91,153.48,153.6,203.93055
820,2020-04-13,15:31:00,153.56,153.59,153.4,153.4,94.88101
821,2020-04-13,15:32:00,153.38,153.5,153.33,153.46,86.73356
822,2020-04-13,15:33:00,153.46,153.47,153.33,153.45,69.52619
823,2020-04-13,15:34:00,153.45,153.84,153.41,153.72,593.20485
824,2020-04-13,15:35:00,153.72,153.85,153.65,153.78,267.28341
825,2020-04-13,15:36:00,153.76,153.92,153.76,153.81,180.69221
826,2020-04-13,15:37:00,153.77,153.88,153.67,153.71,253.53668
827,2020-04-13,15:38:00,153.67,153.73,153.53,153.6,208.08401
828,2020-04-13,15:39:00,153.63,153.89,153.61,153.83,208.20471
829,2020-04-13,15:40:00,153.84,154.0,153.81,153.94,293.15346
830,2020-04-13,15:41:00,153.94,154.07,153.8,153.82,323.23041
831,2020-04-13,15:42:00,153.88,153.97,153.84,153.92,404.87888
832,2020-04-13,15:43:00,153.96,154.0,153.83,153.83,117.20987
833,2020-04-13,15:44:00,153.82,153.83,153.61,153.79,477.07002
834,2020-04-13,15:45:00,153.81,154.2,153.81,154.2,490.26872
835,2020-04-13,15:46:00,154.2,154.74,154.15,154.61,1775.20742
836,2020-04-13,15:47:00,154.66,155.0,154.18,154.45,3777.33473
837,2020-04-13,15:48:00,154.51,154.51,154.04,154.13,1806.90315
838,2020-04-13,15:49:00,154.15,154.35,154.1,154.19,279.91669
839,2020-04-13,15:50:00,154.19,154.22,153.74,153.75,556.64071
840,2020-04-13,15:51:00,153.79,153.8,153.49,153.51,736.78475
841,2020-04-13,15:52:00,153.53,153.87,153.5,153.87,441.34693
842,2020-04-13,15:53:00,153.82,154.13,153.77,154.08,413.74325
843,2020-04-13,15:54:00,154.06,154.06,153.81,153.93,447.03793
844,2020-04-13,15:55:00,153.91,154.04,153.63,153.68,284.29534
845,2020-04-13,15:56:00,153.66,154.0,153.61,154.0,375.51909
846,2020-04-13,15:57:00,153.99,154.46,153.99,154.33,1332.22293
847,2020-04-13,15:58:00,154.3,154.43,154.12,154.13,787.94668
848,2020-04-13,15:59:00,154.15,154.25,153.92,154.01,1003.18701
849,2020-04-13,16:00:00,154.01,154.1,153.6,153.62,507.86295
850,2020-04-13,16:01:00,153.63,153.68,153.44,153.68,661.0191
851,2020-04-13,16:02:00,153.69,153.8,153.47,153.63,507.08016
852,2020-04-13,16:03:00,153.62,154.15,153.6,154.15,728.46008
853,2020-04-13,16:04:00,154.15,154.25,154.05,154.18,383.39635
854,2020-04-13,16:05:00,154.17,154.18,153.94,154.0,568.90823
855,2020-04-13,16:06:00,154.02,154.02,153.68,153.77,298.34587
856,2020-04-13,16:07:00,153.75,153.78,153.62,153.78,422.72435
857,2020-04-13,16:08:00,153.8,154.06,153.75,154.01,219.26747
858,2020-04-13,16:09:00,153.97,154.38,153.97,154.37,263.09376
859,2020-04-13,16:10:00,154.37,154.61,154.33,154.4,769.98672
860,2020-04-13,16:11:00,154.44,154.45,154.2,154.28,555.56826
861,2020-04-13,16:12:00,154.28,154.33,154.09,154.33,536.13409
862,2020-04-13,16:13:00,154.31,154.4,154.27,154.38,275.07575
863,2020-04-13,16:14:00,154.3,154.3,154.12,154.12,383.4351
864,2020-04-13,16:15:00,154.13,154.23,154.05,154.09,584.96914
865,2020-04-13,16:16:00,154.09,154.46,154.05,154.38,319.09779
866,2020-04-13,16:17:00,154.42,154.53,154.42,154.5,213.4652
867,2020-04-13,16:18:00,154.49,154.56,154.4,154.47,458.47294
868,2020-04-13,16:19:00,154.47,154.47,154.24,154.25,302.41938
869,2020-04-13,16:20:00,154.23,154.5,154.21,154.49,227.99651
870,2020-04-13,16:21:00,154.49,154.5,153.57,153.66,2817.41394
871,2020-04-13,16:22:00,153.65,153.81,153.54,153.75,1600.93726
872,2020-04-13,16:23:00,153.76,153.79,153.56,153.67,277.22722
873,2020-04-13,16:24:00,153.7,153.73,153.47,153.5,498.96414
874,2020-04-13,16:25:00,153.51,153.87,153.51,153.55,354.57804
875,2020-04-13,16:26:00,153.57,153.6,153.37,153.47,213.0506
876,2020-04-13,16:27:00,153.55,153.58,153.41,153.41,301.50037
877,2020-04-13,16:28:00,153.42,153.5,153.37,153.5,189.79528
878,2020-04-13,16:29:00,153.53,153.56,153.27,153.28,228.48545
879,2020-04-13,16:30:00,153.27,153.37,153.18,153.3,958.49544
880,2020-04-13,16:31:00,153.31,153.39,153.23,153.33,205.34495
881,2020-04-13,16:32:00,153.34,153.45,153.09,153.09,887.44058
882,2020-04-13,16:33:00,153.08,153.09,152.92,153.07,695.81194
883,2020-04-13,16:34:00,153.09,153.27,153.05,153.16,207.04492
884,2020-04-13,16:35:00,153.17,153.35,153.15,153.26,194.72996
885,2020-04-13,16:36:00,153.26,153.41,153.22,153.39,101.4615
886,2020-04-13,16:37:00,153.39,153.62,153.31,153.62,206.64301
887,2020-04-13,16:38:00,153.62,153.7,153.5,153.53,258.46461
888,2020-04-13,16:39:00,153.52,153.6,153.38,153.54,179.81441
889,2020-04-13,16:40:00,153.56,153.68,153.52,153.63,148.62892
890,2020-04-13,16:41:00,153.63,153.75,153.63,153.74,202.23583
891,2020-04-13,16:42:00,153.73,153.83,153.69,153.78,134.99319
892,2020-04-13,16:43:00,153.78,153.98,153.74,153.96,215.78579
893,2020-04-13,16:44:00,153.96,153.96,153.72,153.83,161.69683
894,2020-04-13,16:45:00,153.86,154.13,153.86,154.13,381.30426
895,2020-04-13,16:46:00,154.13,154.22,154.03,154.17,164.66551
896,2020-04-13,16:47:00,154.19,154.23,154.13,154.19,41.804
897,2020-04-13,16:48:00,154.19,154.31,154.17,154.26,332.68901
898,2020-04-13,16:49:00,154.25,154.31,153.88,153.9,622.84371
899,2020-04-13,16:50:00,153.9,153.9,153.61,153.62,281.74258
900,2020-04-13,16:51:00,153.61,153.71,153.57,153.58,133.89436
901,2020-04-13,16:52:00,153.61,153.75,153.57,153.75,219.36344
902,2020-04-13,16:53:00,153.74,153.78,153.56,153.7,354.10417
903,2020-04-13,16:54:00,153.68,153.78,153.54,153.59,149.37808
904,2020-04-13,16:55:00,153.57,153.63,153.51,153.53,110.10176
905,2020-04-13,16:56:00,153.52,153.61,153.41,153.52,187.0525
906,2020-04-13,16:57:00,153.52,153.67,153.44,153.65,354.23535
907,2020-04-13,16:58:00,153.63,153.85,153.59,153.72,199.93157
908,2020-04-13,16:59:00,153.74,153.74,153.52,153.68,204.7783
909,2020-04-13,17:00:00,153.66,153.68,153.4,153.47,391.18377
910,2020-04-13,17:01:00,153.47,153.59,153.44,153.54,77.71876
911,2020-04-13,17:02:00,153.52,153.59,153.44,153.49,248.47131
912,2020-04-13,17:03:00,153.47,153.52,153.33,153.47,622.93509
913,2020-04-13,17:04:00,153.42,153.55,153.41,153.55,215.91189
914,2020-04-13,17:05:00,153.56,153.82,153.55,153.82,176.46892
915,2020-04-13,17:06:00,153.81,153.93,153.74,153.89,277.51222
916,2020-04-13,17:07:00,153.89,153.94,153.81,153.82,230.36951
917,2020-04-13,17:08:00,153.82,153.9,153.72,153.87,244.92014
918,2020-04-13,17:09:00,153.86,153.9,153.73,153.89,184.12386
919,2020-04-13,17:10:00,153.9,153.93,153.63,153.66,232.38099
920,2020-04-13,17:11:00,153.66,153.66,153.53,153.6,204.25824
921,2020-04-13,17:12:00,153.64,153.87,153.64,153.82,128.53763
922,2020-04-13,17:13:00,153.84,154.06,153.81,154.0,89.23298
923,2020-04-13,17:14:00,153.98,154.15,153.98,154.07,216.97097
924,2020-04-13,17:15:00,154.06,154.22,154.04,154.04,265.60778
925,2020-04-13,17:16:00,154.03,154.06,153.95,153.96,116.97786
926,2020-04-13,17:17:00,153.94,153.96,153.77,153.87,371.12105
927,2020-04-13,17:18:00,153.84,154.05,153.81,154.04,83.32606
928,2020-04-13,17:19:00,154.01,154.17,154.01,154.17,173.08885
929,2020-04-13,17:20:00,154.15,154.24,154.14,154.14,102.20193
930,2020-04-13,17:21:00,154.11,154.11,153.97,154.05,169.12198
931,2020-04-13,17:22:00,154.06,154.2,153.98,154.1,372.85239
932,2020-04-13,17:23:00,154.1,154.13,154.0,154.04,74.5144
933,2020-04-13,17:24:00,154.04,154.13,154.0,154.11,138.3897
934,2020-04-13,17:25:00,154.1,154.21,154.08,154.16,257.31003
935,2020-04-13,17:26:00,154.09,154.1,153.87,153.91,191.3972
936,2020-04-13,17:27:00,153.9,154.05,153.81,154.05,127.60103
937,2020-04-13,17:28:00,154.04,154.05,153.95,154.03,248.42547
938,2020-04-13,17:29:00,154.04,154.09,153.85,153.85,432.78894
939,2020-04-13,17:30:00,153.85,154.0,153.83,153.99,149.96887
940,2020-04-13,17:31:00,154.0,154.2,153.99,154.2,394.70136
941,2020-04-13,17:32:00,154.2,154.26,154.11,154.14,175.77557
942,2020-04-13,17:33:00,154.15,154.4,154.15,154.4,429.26125
943,2020-04-13,17:34:00,154.39,154.39,154.23,154.24,324.14874
944,2020-04-13,17:35:00,154.25,154.25,154.11,154.17,91.69265
945,2020-04-13,17:36:00,154.12,154.26,153.96,154.23,274.48378
946,2020-04-13,17:37:00,154.21,154.33,154.16,154.22,90.35385
947,2020-04-13,17:38:00,154.19,154.27,154.17,154.21,83.38856
948,2020-04-13,17:39:00,154.23,154.3,154.15,154.21,104.42706
949,2020-04-13,17:40:00,154.16,154.16,153.97,153.99,248.13828
950,2020-04-13,17:41:00,154.02,154.2,154.02,154.19,112.19652
951,2020-04-13,17:42:00,154.15,154.2,154.04,154.11,199.92962
952,2020-04-13,17:43:00,154.09,154.1,153.87,153.96,467.38805
953,2020-04-13,17:44:00,153.97,153.99,153.84,153.95,531.69755
954,2020-04-13,17:45:00,153.9,154.04,153.83,153.99,564.72008
955,2020-04-13,17:46:00,153.98,153.99,153.72,153.79,343.2104
956,2020-04-13,17:47:00,153.77,153.81,153.59,153.64,431.9302
957,2020-04-13,17:48:00,153.66,153.78,153.6,153.74,88.58191
958,2020-04-13,17:49:00,153.73,153.79,153.6,153.64,89.79445
959,2020-04-13,17:50:00,153.64,153.75,153.61,153.68,97.19104
960,2020-04-13,17:51:00,153.66,153.73,153.59,153.7,125.16515
961,2020-04-13,17:52:00,153.71,153.81,153.67,153.74,180.67306
962,2020-04-13,17:53:00,153.76,153.82,153.74,153.82,24.67685
963,2020-04-13,17:54:00,153.83,153.93,153.82,153.93,126.6201
964,2020-04-13,17:55:00,153.92,154.04,153.89,153.95,99.26758
965,2020-04-13,17:56:00,153.95,154.07,153.91,153.91,169.30523
966,2020-04-13,17:57:00,153.94,154.07,153.92,154.03,215.69383
967,2020-04-13,17:58:00,154.03,154.07,153.59,153.62,730.22234
968,2020-04-13,17:59:00,153.61,153.71,153.51,153.56,442.58721
969,2020-04-13,18:00:00,153.59,153.8,153.58,153.8,199.13233
970,2020-04-13,18:01:00,153.77,154.15,153.76,153.87,1091.43944
971,2020-04-13,18:02:00,153.88,154.05,153.88,154.05,572.53556
972,2020-04-13,18:03:00,154.05,154.09,154.0,154.05,78.11795
973,2020-04-13,18:04:00,154.06,154.26,154.06,154.15,236.67001
974,2020-04-13,18:05:00,154.18,154.3,154.08,154.27,762.51819
975,2020-04-13,18:06:00,154.25,154.29,154.0,154.0,169.60174
976,2020-04-13,18:07:00,154.0,154.05,153.94,153.94,90.17686
977,2020-04-13,18:08:00,153.97,154.01,153.84,153.85,391.80379
978,2020-04-13,18:09:00,153.86,154.01,153.86,153.92,133.67478
979,2020-04-13,18:10:00,153.93,153.98,153.84,153.88,145.52172
980,2020-04-13,18:11:00,153.89,153.98,153.83,153.84,221.14872
981,2020-04-13,18:12:00,153.86,154.09,153.86,153.99,234.19458
982,2020-04-13,18:13:00,153.98,154.07,153.98,154.01,141.93372
983,2020-04-13,18:14:00,154.04,154.19,153.98,153.98,518.03492
984,2020-04-13,18:15:00,153.98,154.07,153.93,153.99,83.66631
985,2020-04-13,18:16:00,154.01,154.24,154.01,154.17,467.7211
986,2020-04-13,18:17:00,154.2,154.23,154.13,154.2,204.91777
987,2020-04-13,18:18:00,154.22,154.31,154.18,154.3,896.00386
988,2020-04-13,18:19:00,154.29,154.32,154.22,154.25,357.14258
989,2020-04-13,18:20:00,154.28,154.32,154.19,154.26,207.05199
990,2020-04-13,18:21:00,154.26,154.28,154.05,154.12,170.67141
991,2020-04-13,18:22:00,154.14,154.18,154.01,154.01,186.3209
992,2020-04-13,18:23:00,154.05,154.21,154.0,154.12,84.90603
993,2020-04-13,18:24:00,154.15,154.3,154.15,154.26,274.07876
994,2020-04-13,18:25:00,154.29,154.37,154.13,154.16,491.95219
995,2020-04-13,18:26:00,154.18,154.18,153.95,154.03,161.51207
996,2020-04-13,18:27:00,154.07,154.24,154.04,154.22,165.6843
997,2020-04-13,18:28:00,154.22,154.3,154.13,154.28,201.95556
998,2020-04-13,18:29:00,154.29,154.32,154.15,154.18,88.90952
999,2020-04-13,18:30:00,154.18,154.42,154.18,154.39,285.64658
1000,2020-04-13,18:31:00,154.38,154.47,154.21,154.25,351.93767
1001,2020-04-13,18:32:00,154.25,154.31,154.22,154.25,195.29775
1002,2020-04-13,18:33:00,154.25,154.37,154.25,154.3,158.13048
1003,2020-04-13,18:34:00,154.31,154.35,154.23,154.25,132.94162
1004,2020-04-13,18:35:00,154.26,154.34,154.22,154.24,271.74965
1005,2020-04-13,18:36:00,154.24,154.37,154.23,154.37,270.62528
1006,2020-04-13,18:37:00,154.34,154.42,154.26,154.39,77.83225
1007,2020-04-13,18:38:00,154.4,154.48,154.3,154.34,1007.22659
1008,2020-04-13,18:39:00,154.37,154.39,154.18,154.27,217.66185
1009,2020-04-13,18:40:00,154.3,154.36,154.26,154.34,240.29257
1010,2020-04-13,18:41:00,154.33,154.36,154.23,154.33,74.74994
1011,2020-04-13,18:42:00,154.35,154.43,154.31,154.39,364.34605
1012,2020-04-13,18:43:00,154.39,154.4,154.29,154.29,234.80169
1013,2020-04-13,18:44:00,154.29,154.35,154.25,154.29,215.81621
1014,2020-04-13,18:45:00,154.3,154.39,154.25,154.32,356.6287
1015,2020-04-13,18:46:00,154.34,154.34,153.99,154.02,486.27089
1016,2020-04-13,18:47:00,154.05,154.09,153.99,154.03,250.15478
1017,2020-04-13,18:48:00,154.01,154.25,154.01,154.16,339.10287
1018,2020-04-13,18:49:00,154.15,154.16,154.08,154.11,43.20683
1019,2020-04-13,18:50:00,154.12,154.12,154.0,154.08,115.2284
1020,2020-04-13,18:51:00,154.09,154.09,153.95,153.95,335.15769
1021,2020-04-13,18:52:00,153.97,154.07,153.88,153.98,512.47134
1022,2020-04-13,18:53:00,153.97,153.97,153.56,153.65,473.70468
1023,2020-04-13,18:54:00,153.63,153.82,153.6,153.7,265.54701
1024,2020-04-13,18:55:00,153.81,153.83,153.62,153.69,82.05768
1025,2020-04-13,18:56:00,153.72,153.82,153.72,153.75,140.76296
1026,2020-04-13,18:57:00,153.79,153.82,153.62,153.62,39.83519
1027,2020-04-13,18:58:00,153.63,153.84,153.62,153.77,291.57683
1028,2020-04-13,18:59:00,153.79,153.8,153.65,153.67,165.56015
1029,2020-04-13,19:00:00,153.71,154.07,153.71,154.02,305.71668
1030,2020-04-13,19:01:00,154.02,154.1,153.97,154.04,26.50271
1031,2020-04-13,19:02:00,154.03,154.16,154.02,154.07,110.88642
1032,2020-04-13,19:03:00,154.07,154.07,153.86,153.87,97.82872
1033,2020-04-13,19:04:00,153.87,153.94,153.77,153.92,108.80191
1034,2020-04-13,19:05:00,153.86,154.08,153.86,154.05,130.36146
1035,2020-04-13,19:06:00,154.09,154.15,154.04,154.04,112.54745
1036,2020-04-13,19:07:00,154.03,154.18,154.03,154.09,160.61195
1037,2020-04-13,19:08:00,154.08,154.18,154.06,154.09,258.0943
1038,2020-04-13,19:09:00,154.09,154.09,153.89,154.09,173.03563
1039,2020-04-13,19:10:00,154.08,154.2,154.04,154.2,313.21195
1040,2020-04-13,19:11:00,154.21,154.3,154.13,154.16,267.61596
1041,2020-04-13,19:12:00,154.19,154.4,154.19,154.4,282.37995
1042,2020-04-13,19:13:00,154.38,154.38,154.22,154.32,179.43537
1043,2020-04-13,19:14:00,154.29,154.31,154.16,154.21,199.36409
1044,2020-04-13,19:15:00,154.2,154.24,154.1,154.23,167.25728
1045,2020-04-13,19:16:00,154.27,154.42,154.27,154.38,242.61623
1046,2020-04-13,19:17:00,154.39,154.43,154.22,154.25,290.5347
1047,2020-04-13,19:18:00,154.25,154.4,154.22,154.34,1312.73109
1048,2020-04-13,19:19:00,154.31,154.45,154.31,154.45,229.45662
1049,2020-04-13,19:20:00,154.44,154.56,154.42,154.49,584.65572
1050,2020-04-13,19:21:00,154.49,154.62,154.32,154.36,516.77086
1051,2020-04-13,19:22:00,154.38,154.39,154.16,154.2,513.22922
1052,2020-04-13,19:23:00,154.2,154.31,154.2,154.29,139.43287
1053,2020-04-13,19:24:00,154.29,154.4,154.29,154.39,214.67451
1054,2020-04-13,19:25:00,154.35,154.37,154.21,154.24,64.09881
1055,2020-04-13,19:26:00,154.21,154.24,154.16,154.18,77.79133
1056,2020-04-13,19:27:00,154.2,154.46,154.2,154.35,537.73259
1057,2020-04-13,19:28:00,154.36,154.44,154.27,154.35,122.91555
1058,2020-04-13,19:29:00,154.35,154.54,154.33,154.53,207.05308
1059,2020-04-13,19:30:00,154.51,154.7,154.48,154.65,497.95981
1060,2020-04-13,19:31:00,154.68,154.7,154.55,154.66,353.23697
1061,2020-04-13,19:32:00,154.66,154.72,154.65,154.65,224.57309
1062,2020-04-13,19:33:00,154.65,154.66,154.39,154.41,625.90278
1063,2020-04-13,19:34:00,154.42,154.59,154.4,154.54,58.60499
1064,2020-04-13,19:35:00,154.55,154.67,154.53,154.59,326.98779
1065,2020-04-13,19:36:00,154.61,154.63,154.44,154.52,617.02436
1066,2020-04-13,19:37:00,154.56,154.68,154.56,154.64,180.98403
1067,2020-04-13,19:38:00,154.61,154.82,154.58,154.81,269.82606
1068,2020-04-13,19:39:00,154.82,154.87,154.59,154.78,444.52216
1069,2020-04-13,19:40:00,154.77,154.85,154.51,154.63,351.0597
1070,2020-04-13,19:41:00,154.63,154.85,154.59,154.78,266.27928
1071,2020-04-13,19:42:00,154.75,154.79,154.61,154.79,328.4374
1072,2020-04-13,19:43:00,154.76,154.87,154.75,154.84,892.31215
1073,2020-04-13,19:44:00,154.84,155.06,154.84,155.04,1597.78847
1074,2020-04-13,19:45:00,155.02,155.09,154.87,154.89,1156.20674
1075,2020-04-13,19:46:00,154.92,155.21,154.91,155.21,1062.69717
1076,2020-04-13,19:47:00,155.21,155.5,155.16,155.42,949.54572
1077,2020-04-13,19:48:00,155.45,155.46,155.08,155.18,1125.78845
1078,2020-04-13,19:49:00,155.15,155.16,154.94,155.03,296.72057
1079,2020-04-13,19:50:00,155.06,155.06,154.27,154.44,2039.43792
1080,2020-04-13,19:51:00,154.46,154.55,154.31,154.54,372.48182
1081,2020-04-13,19:52:00,154.55,154.75,154.55,154.69,223.23887
1082,2020-04-13,19:53:00,154.69,154.92,154.63,154.9,145.3096
1083,2020-04-13,19:54:00,154.9,155.05,154.8,154.8,729.59222
1084,2020-04-13,19:55:00,154.82,154.82,154.46,154.5,318.94719
1085,2020-04-13,19:56:00,154.51,154.53,154.37,154.51,224.51775
1086,2020-04-13,19:57:00,154.53,154.79,154.53,154.79,251.47105
1087,2020-04-13,19:58:00,154.8,154.89,154.72,154.73,101.59314
1088,2020-04-13,19:59:00,154.74,154.82,154.6,154.6,126.7059
1089,2020-04-13,20:00:00,154.62,155.65,154.62,155.57,1835.55813
1090,2020-04-13,20:01:00,155.52,155.76,155.32,155.43,793.3635
1091,2020-04-13,20:02:00,155.42,155.88,155.42,155.61,1153.60119
1092,2020-04-13,20:03:00,155.6,155.68,155.46,155.55,370.86992
1093,2020-04-13,20:04:00,155.55,155.66,155.27,155.36,471.43843
1094,2020-04-13,20:05:00,155.35,155.4,155.2,155.39,240.68713
1095,2020-04-13,20:06:00,155.4,155.64,155.38,155.64,251.18681
1096,2020-04-13,20:07:00,155.65,155.75,155.58,155.68,279.08083
1097,2020-04-13,20:08:00,155.66,155.71,155.44,155.46,363.19532
1098,2020-04-13,20:09:00,155.51,155.58,155.44,155.58,199.70772
1099,2020-04-13,20:10:00,155.55,155.79,155.51,155.69,643.91793
1100,2020-04-13,20:11:00,155.74,155.8,155.49,155.53,388.16993
1101,2020-04-13,20:12:00,155.58,155.77,155.5,155.71,733.98466
1102,2020-04-13,20:13:00,155.76,155.76,155.67,155.75,1266.29632
1103,2020-04-13,20:14:00,155.74,156.06,155.72,156.0,1627.37206
1104,2020-04-13,20:15:00,155.99,156.08,155.88,155.88,481.36916
1105,2020-04-13,20:16:00,155.93,155.93,155.7,155.76,176.32911
1106,2020-04-13,20:17:00,155.77,155.99,155.77,155.93,157.65527
1107,2020-04-13,20:18:00,155.93,155.96,155.73,155.73,377.78521
1108,2020-04-13,20:19:00,155.74,155.74,155.6,155.66,661.0153
1109,2020-04-13,20:20:00,155.67,155.68,155.58,155.6,151.59759
1110,2020-04-13,20:21:00,155.59,155.62,155.52,155.56,203.50957
1111,2020-04-13,20:22:00,155.59,155.84,155.58,155.76,859.0894
1112,2020-04-13,20:23:00,155.77,156.45,155.77,156.07,1760.03795
1113,2020-04-13,20:24:00,156.09,156.31,156.01,156.17,1107.23824
1114,2020-04-13,20:25:00,156.19,156.19,155.87,156.09,1146.40048
1115,2020-04-13,20:26:00,156.1,156.18,156.01,156.14,332.82514
1116,2020-04-13,20:27:00,156.13,156.17,155.9,156.01,399.70341
1117,2020-04-13,20:28:00,156.01,156.06,155.94,156.06,278.86363
1118,2020-04-13,20:29:00,156.06,156.1,155.89,156.03,264.16561
1119,2020-04-13,20:30:00,156.05,156.24,156.03,156.2,756.06227
1120,2020-04-13,20:31:00,156.2,156.23,156.12,156.23,414.97201
1121,2020-04-13,20:32:00,156.23,156.25,156.03,156.04,416.79353
1122,2020-04-13,20:33:00,156.04,156.13,155.92,155.94,215.06088
1123,2020-04-13,20:34:00,155.94,155.94,155.62,155.68,903.6756
1124,2020-04-13,20:35:00,155.7,155.86,155.69,155.86,213.31649
1125,2020-04-13,20:36:00,155.87,155.89,155.71,155.71,165.87023
